"country","country_code","year_week","source","new_cases","number_sequenced","percent_cases_sequenced","valid_denomi0tor","variant","number_detections_variant","number_sequenced_known_variant","percent_variant","total_cases"
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-40","GISAID",320,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-41","GISAID",519,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-42","GISAID",891,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-43","GISAID",841,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-44","GISAID",800,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-45","GISAID",871,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-46","GISAID",907,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-47","GISAID",854,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-48","GISAID",871,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-49","GISAID",778,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-50","GISAID",600,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"Other",3,3,100,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"XBB.1.5-like",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"XBB.1.5-like+F456L",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"B.1.351",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"B.1.617.2",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"B.1.1.529",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"B.1.1.7",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"B.1.427/B.1.429",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"B.1.525",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"B.1.621",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"BA.1",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"BA.2",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"BA.2.75",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"BA.2.86",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"BA.4",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"BA.5",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"BQ.1",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"C.37",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"P.1",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"P.3",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"XBB",0,3,0,120760
"Malta","MT","2020-51","GISAID",558,3,0.5,TRUE,"UNK",3,3,100,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"Other",1,1,100,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"XBB.1.5-like",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"XBB.1.5-like+F456L",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"B.1.351",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"B.1.617.2",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"B.1.1.529",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"B.1.1.7",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"B.1.427/B.1.429",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"B.1.525",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"B.1.621",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"BA.1",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"BA.2",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"BA.2.75",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"BA.2.86",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"BA.4",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"BA.5",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"BQ.1",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"C.37",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"P.1",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"P.3",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"XBB",0,1,0,120760
"Malta","MT","2020-52","GISAID",615,1,0.2,TRUE,"UNK",1,1,100,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"BA.2.86",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"BA.4",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"BA.5",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"BQ.1",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"C.37",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"P.1",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"P.3",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"XBB",0,0,0,120760
"Malta","MT","2020-53","GISAID",925,0,0,TRUE,"UNK",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"Other",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"XBB.1.5-like",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"B.1.351",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"B.1.617.2",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"B.1.1.529",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"B.1.1.7",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"B.1.427/B.1.429",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"B.1.525",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"B.1.621",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"BA.1",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"BA.2",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"BA.2.75",0,0,0,120760
"Malta","MT","2021-01","GISAID",1286,0,0,TRUE,"BA.2.86",0,0,0,120760
